CMS Certification Number (CCN),Facility Name,Address Line 1,Address Line 2,City,State,Zip Code,County Name,PhoneNumber,CMS Region,Condition,Count,Footnote
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,,MOBILE,AL,36608,Mobile,(502) 596-6346,04,Spinal cord disease or condition (non-traumatic),11,
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,,MOBILE,AL,36608,Mobile,(502) 596-6346,04,Spinal cord injury (traumatic),less than 11,1
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,,MOBILE,AL,36608,Mobile,(502) 596-6346,04,Hip or femur fracture,less than 11,1
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,,MOBILE,AL,36608,Mobile,(502) 596-6346,04,"Hip or knee replacement, amputation or other bone or joint condition",34,
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,,MOBILE,AL,36608,Mobile,(502) 596-6346,04,All other conditions,48,
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,04,Stroke,77,
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,04,Nervous system disorder (excluding stroke),195,
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,04,Brain disease or condition (non-traumatic),less than 11,1
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,04,Brain injury (traumatic),less than 11,1
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,04,Spinal cord disease or condition (non-traumatic),less than 11,1
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,04,Spinal cord injury (traumatic),less than 11,1
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,04,Hip or femur fracture,99,
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,04,"Hip or knee replacement, amputation or other bone or joint condition",88,
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,04,All other conditions,92,
02T001,PROVIDENCE ALASKA MEDICAL CTR,3200 PROVIDENCE DR.,,ANCHORAGE,AK,99519,Anchorage,(907) 212-8458,10,Stroke,51,
02T001,PROVIDENCE ALASKA MEDICAL CTR,3200 PROVIDENCE DR.,,ANCHORAGE,AK,99519,Anchorage,(907) 212-8458,10,Nervous system disorder (excluding stroke),less than 11,1
02T001,PROVIDENCE ALASKA MEDICAL CTR,3200 PROVIDENCE DR.,,ANCHORAGE,AK,99519,Anchorage,(907) 212-8458,10,Brain disease or condition (non-traumatic),less than 11,1
02T001,PROVIDENCE ALASKA MEDICAL CTR,3200 PROVIDENCE DR.,,ANCHORAGE,AK,99519,Anchorage,(907) 212-8458,10,Brain injury (traumatic),13,
02T001,PROVIDENCE ALASKA MEDICAL CTR,3200 PROVIDENCE DR.,,ANCHORAGE,AK,99519,Anchorage,(907) 212-8458,10,Spinal cord disease or condition (non-traumatic),less than 11,1
02T001,PROVIDENCE ALASKA MEDICAL CTR,3200 PROVIDENCE DR.,,ANCHORAGE,AK,99519,Anchorage,(907) 212-8458,10,Spinal cord injury (traumatic),less than 11,1
02T001,PROVIDENCE ALASKA MEDICAL CTR,3200 PROVIDENCE DR.,,ANCHORAGE,AK,99519,Anchorage,(907) 212-8458,10,Hip or femur fracture,11,
02T001,PROVIDENCE ALASKA MEDICAL CTR,3200 PROVIDENCE DR.,,ANCHORAGE,AK,99519,Anchorage,(907) 212-8458,10,"Hip or knee replacement, amputation or other bone or joint condition",16,
02T001,PROVIDENCE ALASKA MEDICAL CTR,3200 PROVIDENCE DR.,,ANCHORAGE,AK,99519,Anchorage,(907) 212-8458,10,All other conditions,14,
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Stroke,61,
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Nervous system disorder (excluding stroke),15,
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Brain disease or condition (non-traumatic),less than 11,1
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Brain injury (traumatic),less than 11,1
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Spinal cord disease or condition (non-traumatic),less than 11,1
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Spinal cord injury (traumatic),Not Available,2
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Hip or femur fracture,17,
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,"Hip or knee replacement, amputation or other bone or joint condition",15,
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,All other conditions,29,
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Stroke,Not Available,2
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Nervous system disorder (excluding stroke),Not Available,2
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Brain disease or condition (non-traumatic),Not Available,2
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Brain injury (traumatic),Not Available,2
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Spinal cord disease or condition (non-traumatic),Not Available,2
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Spinal cord injury (traumatic),Not Available,2
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Hip or femur fracture,Not Available,2
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,"Hip or knee replacement, amputation or other bone or joint condition",Not Available,2
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,All other conditions,Not Available,2
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,09,Stroke,138,
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,09,Nervous system disorder (excluding stroke),203,
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,09,Brain disease or condition (non-traumatic),72,
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,09,Brain injury (traumatic),30,
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,09,Spinal cord disease or condition (non-traumatic),30,
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,09,Spinal cord injury (traumatic),less than 11,1
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,09,Hip or femur fracture,96,
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,09,"Hip or knee replacement, amputation or other bone or joint condition",186,
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,09,All other conditions,181,
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,,TUCSON,AZ,85712,Pima,(520) 325-1300,09,Stroke,321,
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,,TUCSON,AZ,85712,Pima,(520) 325-1300,09,Nervous system disorder (excluding stroke),114,
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,,TUCSON,AZ,85712,Pima,(520) 325-1300,09,Brain disease or condition (non-traumatic),102,
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,,TUCSON,AZ,85712,Pima,(520) 325-1300,09,Brain injury (traumatic),77,
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,,TUCSON,AZ,85712,Pima,(520) 325-1300,09,Spinal cord disease or condition (non-traumatic),61,
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,,TUCSON,AZ,85712,Pima,(520) 325-1300,09,Spinal cord injury (traumatic),13,
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,,TUCSON,AZ,85712,Pima,(520) 325-1300,09,Hip or femur fracture,114,
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,,TUCSON,AZ,85712,Pima,(520) 325-1300,09,"Hip or knee replacement, amputation or other bone or joint condition",291,
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,,TUCSON,AZ,85712,Pima,(520) 325-1300,09,All other conditions,293,
033029,ENCOMPASS HEALTH REHAB HOSP OF NORTHWEST TUCSON,1921 WEST HOSPITAL DRIVE,,TUCSON,AZ,85704,Pima,(520) 742-2800,09,Stroke,85,
033029,ENCOMPASS HEALTH REHAB HOSP OF NORTHWEST TUCSON,1921 WEST HOSPITAL DRIVE,,TUCSON,AZ,85704,Pima,(520) 742-2800,09,Nervous system disorder (excluding stroke),181,
033029,ENCOMPASS HEALTH REHAB HOSP OF NORTHWEST TUCSON,1921 WEST HOSPITAL DRIVE,,TUCSON,AZ,85704,Pima,(520) 742-2800,09,Brain disease or condition (non-traumatic),46,
033029,ENCOMPASS HEALTH REHAB HOSP OF NORTHWEST TUCSON,1921 WEST HOSPITAL DRIVE,,TUCSON,AZ,85704,Pima,(520) 742-2800,09,Brain injury (traumatic),67,
033029,ENCOMPASS HEALTH REHAB HOSP OF NORTHWEST TUCSON,1921 WEST HOSPITAL DRIVE,,TUCSON,AZ,85704,Pima,(520) 742-2800,09,Spinal cord disease or condition (non-traumatic),15,
033029,ENCOMPASS HEALTH REHAB HOSP OF NORTHWEST TUCSON,1921 WEST HOSPITAL DRIVE,,TUCSON,AZ,85704,Pima,(520) 742-2800,09,Spinal cord injury (traumatic),less than 11,1
033029,ENCOMPASS HEALTH REHAB HOSP OF NORTHWEST TUCSON,1921 WEST HOSPITAL DRIVE,,TUCSON,AZ,85704,Pima,(520) 742-2800,09,Hip or femur fracture,55,
033029,ENCOMPASS HEALTH REHAB HOSP OF NORTHWEST TUCSON,1921 WEST HOSPITAL DRIVE,,TUCSON,AZ,85704,Pima,(520) 742-2800,09,"Hip or knee replacement, amputation or other bone or joint condition",156,
033029,ENCOMPASS HEALTH REHAB HOSP OF NORTHWEST TUCSON,1921 WEST HOSPITAL DRIVE,,TUCSON,AZ,85704,Pima,(520) 742-2800,09,All other conditions,101,
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,09,Stroke,171,
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,09,Nervous system disorder (excluding stroke),86,
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,09,Brain disease or condition (non-traumatic),79,
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,09,Brain injury (traumatic),29,
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,09,Spinal cord disease or condition (non-traumatic),17,
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,09,Spinal cord injury (traumatic),less than 11,1
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,09,Hip or femur fracture,65,
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,09,"Hip or knee replacement, amputation or other bone or joint condition",178,
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,09,All other conditions,155,
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,,YUMA,AZ,85364,Yuma,(928) 726-5000,09,Stroke,157,
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,,YUMA,AZ,85364,Yuma,(928) 726-5000,09,Nervous system disorder (excluding stroke),431,
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,,YUMA,AZ,85364,Yuma,(928) 726-5000,09,Brain disease or condition (non-traumatic),74,
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,,YUMA,AZ,85364,Yuma,(928) 726-5000,09,Brain injury (traumatic),less than 11,1
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,,YUMA,AZ,85364,Yuma,(928) 726-5000,09,Spinal cord disease or condition (non-traumatic),20,
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,,YUMA,AZ,85364,Yuma,(928) 726-5000,09,Spinal cord injury (traumatic),less than 11,1
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,,YUMA,AZ,85364,Yuma,(928) 726-5000,09,Hip or femur fracture,146,
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,,YUMA,AZ,85364,Yuma,(928) 726-5000,09,"Hip or knee replacement, amputation or other bone or joint condition",282,
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,,YUMA,AZ,85364,Yuma,(928) 726-5000,09,All other conditions,109,
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,09,Stroke,146,
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,09,Nervous system disorder (excluding stroke),61,
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,09,Brain disease or condition (non-traumatic),33,
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,09,Brain injury (traumatic),19,
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,09,Spinal cord disease or condition (non-traumatic),less than 11,1
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,09,Spinal cord injury (traumatic),less than 11,1
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,09,Hip or femur fracture,145,
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,09,"Hip or knee replacement, amputation or other bone or joint condition",173,
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,09,All other conditions,169,
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,,MESA,AZ,85206,Maricopa,(480) 567-0350,09,Stroke,262,
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,,MESA,AZ,85206,Maricopa,(480) 567-0350,09,Nervous system disorder (excluding stroke),155,
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,,MESA,AZ,85206,Maricopa,(480) 567-0350,09,Brain disease or condition (non-traumatic),85,
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,,MESA,AZ,85206,Maricopa,(480) 567-0350,09,Brain injury (traumatic),73,
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,,MESA,AZ,85206,Maricopa,(480) 567-0350,09,Spinal cord disease or condition (non-traumatic),23,
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,,MESA,AZ,85206,Maricopa,(480) 567-0350,09,Spinal cord injury (traumatic),less than 11,1
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,,MESA,AZ,85206,Maricopa,(480) 567-0350,09,Hip or femur fracture,103,
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,,MESA,AZ,85206,Maricopa,(480) 567-0350,09,"Hip or knee replacement, amputation or other bone or joint condition",218,
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,,MESA,AZ,85206,Maricopa,(480) 567-0350,09,All other conditions,288,
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,09,Stroke,219,
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,09,Nervous system disorder (excluding stroke),76,
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,09,Brain disease or condition (non-traumatic),60,
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,09,Brain injury (traumatic),65,
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,09,Spinal cord disease or condition (non-traumatic),25,
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,09,Spinal cord injury (traumatic),less than 11,1
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,09,Hip or femur fracture,119,
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,09,"Hip or knee replacement, amputation or other bone or joint condition",127,
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,09,All other conditions,144,
033039,"COBALT REHABILITATION HOSPITAL IV, LLC",13060 WEST BELL ROAD,,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,09,Stroke,83,
033039,"COBALT REHABILITATION HOSPITAL IV, LLC",13060 WEST BELL ROAD,,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,09,Nervous system disorder (excluding stroke),152,
033039,"COBALT REHABILITATION HOSPITAL IV, LLC",13060 WEST BELL ROAD,,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,09,Brain disease or condition (non-traumatic),32,
033039,"COBALT REHABILITATION HOSPITAL IV, LLC",13060 WEST BELL ROAD,,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,09,Brain injury (traumatic),36,
033039,"COBALT REHABILITATION HOSPITAL IV, LLC",13060 WEST BELL ROAD,,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,09,Spinal cord disease or condition (non-traumatic),less than 11,1
033039,"COBALT REHABILITATION HOSPITAL IV, LLC",13060 WEST BELL ROAD,,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,09,Spinal cord injury (traumatic),less than 11,1
033039,"COBALT REHABILITATION HOSPITAL IV, LLC",13060 WEST BELL ROAD,,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,09,Hip or femur fracture,86,
033039,"COBALT REHABILITATION HOSPITAL IV, LLC",13060 WEST BELL ROAD,,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,09,"Hip or knee replacement, amputation or other bone or joint condition",208,
033039,"COBALT REHABILITATION HOSPITAL IV, LLC",13060 WEST BELL ROAD,,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,09,All other conditions,100,
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,09,Stroke,238,
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,09,Nervous system disorder (excluding stroke),107,
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,09,Brain disease or condition (non-traumatic),160,
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,09,Brain injury (traumatic),56,
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,09,Spinal cord disease or condition (non-traumatic),36,
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,09,Spinal cord injury (traumatic),less than 11,1
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,09,Hip or femur fracture,145,
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,09,"Hip or knee replacement, amputation or other bone or joint condition",167,
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,09,All other conditions,249,
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,09,Stroke,76,
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,09,Nervous system disorder (excluding stroke),37,
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,09,Brain disease or condition (non-traumatic),19,
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,09,Brain injury (traumatic),27,
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,09,Spinal cord disease or condition (non-traumatic),19,
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,09,Spinal cord injury (traumatic),less than 11,1
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,09,Hip or femur fracture,56,
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,09,"Hip or knee replacement, amputation or other bone or joint condition",110,
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,09,All other conditions,44,
03T002,BANNER UNIVERSITY MEDICINE,1012 E WILLETTA ST,,PHOENIX,AZ,85006,Maricopa,(602) 239-4079,09,Stroke,150,
