CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Condition,Count,Footnote
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,-,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Brain disease or condition (non-traumatic),18,-
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,-,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Brain injury (traumatic),Less than 11,1
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,-,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Hip or femur fracture,39,-
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,-,MOBILE,AL,36608,Mobile,(502) 596-6346,4,"Hip or knee replacement, amputation or other bone or joint condition",50,-
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,-,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Nervous system disorder (excluding stroke),34,-
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,-,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic),Less than 11,1
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,-,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Spinal cord injury (traumatic),Less than 11,1
01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,-,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Stroke,57,-
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,-,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,4,All other conditions,176,-
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,-,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,4,Brain disease or condition (non-traumatic),34,-
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,-,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,4,Brain injury (traumatic),12,-
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,-,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,4,Hip or femur fracture,91,-
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,-,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,4,"Hip or knee replacement, amputation or other bone or joint condition",79,-
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,-,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,4,Nervous system disorder (excluding stroke),113,-
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,-,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,4,Spinal cord disease or condition (non-traumatic),Less than 11,1
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,-,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,4,Spinal cord injury (traumatic),Not Available,2
01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,-,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,4,Stroke,53,-
01T175,EAMC - LANIER,4800 48TH STREET,-,VALLEY,AL,36854,Chambers,(334) 756-9180,4,All other conditions,56,-
01T175,EAMC - LANIER,4800 48TH STREET,-,VALLEY,AL,36854,Chambers,(334) 756-9180,4,Brain disease or condition (non-traumatic),12,-
01T175,EAMC - LANIER,4800 48TH STREET,-,VALLEY,AL,36854,Chambers,(334) 756-9180,4,Brain injury (traumatic),Less than 11,1
01T175,EAMC - LANIER,4800 48TH STREET,-,VALLEY,AL,36854,Chambers,(334) 756-9180,4,Hip or femur fracture,14,-
01T175,EAMC - LANIER,4800 48TH STREET,-,VALLEY,AL,36854,Chambers,(334) 756-9180,4,"Hip or knee replacement, amputation or other bone or joint condition",25,-
01T175,EAMC - LANIER,4800 48TH STREET,-,VALLEY,AL,36854,Chambers,(334) 756-9180,4,Nervous system disorder (excluding stroke),14,-
01T175,EAMC - LANIER,4800 48TH STREET,-,VALLEY,AL,36854,Chambers,(334) 756-9180,4,Spinal cord disease or condition (non-traumatic),Less than 11,1
01T175,EAMC - LANIER,4800 48TH STREET,-,VALLEY,AL,36854,Chambers,(334) 756-9180,4,Spinal cord injury (traumatic),Less than 11,1
01T175,EAMC - LANIER,4800 48TH STREET,-,VALLEY,AL,36854,Chambers,(334) 756-9180,4,Stroke,55,-
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,-,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,All other conditions,24,-
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,-,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Brain disease or condition (non-traumatic),Less than 11,1
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,-,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Brain injury (traumatic),Less than 11,1
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,-,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Hip or femur fracture,33,-
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,-,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,"Hip or knee replacement, amputation or other bone or joint condition",32,-
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,-,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Nervous system disorder (excluding stroke),21,-
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,-,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Spinal cord disease or condition (non-traumatic),11,-
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,-,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Spinal cord injury (traumatic),Less than 11,1
02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,-,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,Stroke,54,-
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,-,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,All other conditions,71,-
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,-,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Brain disease or condition (non-traumatic),23,-
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,-,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Brain injury (traumatic),14,-
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,-,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Hip or femur fracture,44,-
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,-,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,"Hip or knee replacement, amputation or other bone or joint condition",59,-
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,-,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Nervous system disorder (excluding stroke),16,-
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,-,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Spinal cord disease or condition (non-traumatic),16,-
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,-,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Spinal cord injury (traumatic),Less than 11,1
02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,-,ANCHORAGE,AK,99503,Anchorage,(907) 561-3333,10,Stroke,76,-
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,-,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,9,All other conditions,182,-
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,-,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,9,Brain disease or condition (non-traumatic),90,-
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,-,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,9,Brain injury (traumatic),41,-
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,-,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,9,Hip or femur fracture,83,-
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,-,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,9,"Hip or knee replacement, amputation or other bone or joint condition",163,-
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,-,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,9,Nervous system disorder (excluding stroke),121,-
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,-,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,9,Spinal cord disease or condition (non-traumatic),24,-
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,-,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,9,Spinal cord injury (traumatic),Less than 11,1
033025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,9630 EAST SHEA BOULEVARD,-,SCOTTSDALE,AZ,85260,Maricopa,(480) 551-5400,9,Stroke,157,-
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,-,TUCSON,AZ,85712,Pima,(520) 325-1300,9,All other conditions,241,-
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,-,TUCSON,AZ,85712,Pima,(520) 325-1300,9,Brain disease or condition (non-traumatic),79,-
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,-,TUCSON,AZ,85712,Pima,(520) 325-1300,9,Brain injury (traumatic),87,-
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,-,TUCSON,AZ,85712,Pima,(520) 325-1300,9,Hip or femur fracture,128,-
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,-,TUCSON,AZ,85712,Pima,(520) 325-1300,9,"Hip or knee replacement, amputation or other bone or joint condition",258,-
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,-,TUCSON,AZ,85712,Pima,(520) 325-1300,9,Nervous system disorder (excluding stroke),108,-
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,-,TUCSON,AZ,85712,Pima,(520) 325-1300,9,Spinal cord disease or condition (non-traumatic),64,-
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,-,TUCSON,AZ,85712,Pima,(520) 325-1300,9,Spinal cord injury (traumatic),Less than 11,1
033028,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,2650 NORTH WYATT DRIVE,-,TUCSON,AZ,85712,Pima,(520) 325-1300,9,Stroke,256,-
033029,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHW,1921 WEST HOSPITAL DRIVE,-,TUCSON,AZ,85704,Pima,(520) 742-2800,9,All other conditions,138,-
033029,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHW,1921 WEST HOSPITAL DRIVE,-,TUCSON,AZ,85704,Pima,(520) 742-2800,9,Brain disease or condition (non-traumatic),46,-
033029,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHW,1921 WEST HOSPITAL DRIVE,-,TUCSON,AZ,85704,Pima,(520) 742-2800,9,Brain injury (traumatic),60,-
033029,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHW,1921 WEST HOSPITAL DRIVE,-,TUCSON,AZ,85704,Pima,(520) 742-2800,9,Hip or femur fracture,104,-
033029,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHW,1921 WEST HOSPITAL DRIVE,-,TUCSON,AZ,85704,Pima,(520) 742-2800,9,"Hip or knee replacement, amputation or other bone or joint condition",148,-
033029,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHW,1921 WEST HOSPITAL DRIVE,-,TUCSON,AZ,85704,Pima,(520) 742-2800,9,Nervous system disorder (excluding stroke),160,-
033029,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHW,1921 WEST HOSPITAL DRIVE,-,TUCSON,AZ,85704,Pima,(520) 742-2800,9,Spinal cord disease or condition (non-traumatic),26,-
033029,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHW,1921 WEST HOSPITAL DRIVE,-,TUCSON,AZ,85704,Pima,(520) 742-2800,9,Spinal cord injury (traumatic),Less than 11,1
033029,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHW,1921 WEST HOSPITAL DRIVE,-,TUCSON,AZ,85704,Pima,(520) 742-2800,9,Stroke,145,-
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,-,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,9,All other conditions,118,-
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,-,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,9,Brain disease or condition (non-traumatic),65,-
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,-,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,9,Brain injury (traumatic),44,-
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,-,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,9,Hip or femur fracture,92,-
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,-,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,9,"Hip or knee replacement, amputation or other bone or joint condition",118,-
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,-,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,9,Nervous system disorder (excluding stroke),79,-
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,-,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,9,Spinal cord disease or condition (non-traumatic),24,-
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,-,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,9,Spinal cord injury (traumatic),Less than 11,1
033032,ENCOMPASS HEALTH VALLEY OF THE SUN REHAB HOSPITAL,13460 NORTH 67TH AVENUE,-,GLENDALE,AZ,85304,Maricopa,(623) 878-8800,9,Stroke,192,-
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,-,YUMA,AZ,85364,Yuma,(928) 726-5000,9,All other conditions,44,-
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,-,YUMA,AZ,85364,Yuma,(928) 726-5000,9,Brain disease or condition (non-traumatic),118,-
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,-,YUMA,AZ,85364,Yuma,(928) 726-5000,9,Brain injury (traumatic),21,-
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,-,YUMA,AZ,85364,Yuma,(928) 726-5000,9,Hip or femur fracture,142,-
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,-,YUMA,AZ,85364,Yuma,(928) 726-5000,9,"Hip or knee replacement, amputation or other bone or joint condition",228,-
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,-,YUMA,AZ,85364,Yuma,(928) 726-5000,9,Nervous system disorder (excluding stroke),416,-
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,-,YUMA,AZ,85364,Yuma,(928) 726-5000,9,Spinal cord disease or condition (non-traumatic),21,-
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,-,YUMA,AZ,85364,Yuma,(928) 726-5000,9,Spinal cord injury (traumatic),Less than 11,1
033034,"YUMA REHABILITATION HOSPITAL,AN AFFILIATION OF ENC",901 WEST 24TH STREET,-,YUMA,AZ,85364,Yuma,(928) 726-5000,9,Stroke,127,-
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,-,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,9,All other conditions,145,-
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,-,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,9,Brain disease or condition (non-traumatic),26,-
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,-,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,9,Brain injury (traumatic),29,-
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,-,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,9,Hip or femur fracture,181,-
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,-,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,9,"Hip or knee replacement, amputation or other bone or joint condition",147,-
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,-,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,9,Nervous system disorder (excluding stroke),68,-
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,-,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,9,Spinal cord disease or condition (non-traumatic),13,-
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,-,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,9,Spinal cord injury (traumatic),Less than 11,1
033036,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,-,PRESCOTT VALLEY,AZ,86314,Yavapai,(928) 759-8800,9,Stroke,156,-
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,-,MESA,AZ,85206,Maricopa,(480) 567-0350,9,All other conditions,176,-
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,-,MESA,AZ,85206,Maricopa,(480) 567-0350,9,Brain disease or condition (non-traumatic),90,-
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,-,MESA,AZ,85206,Maricopa,(480) 567-0350,9,Brain injury (traumatic),59,-
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,-,MESA,AZ,85206,Maricopa,(480) 567-0350,9,Hip or femur fracture,94,-
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,-,MESA,AZ,85206,Maricopa,(480) 567-0350,9,"Hip or knee replacement, amputation or other bone or joint condition",211,-
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,-,MESA,AZ,85206,Maricopa,(480) 567-0350,9,Nervous system disorder (excluding stroke),144,-
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,-,MESA,AZ,85206,Maricopa,(480) 567-0350,9,Spinal cord disease or condition (non-traumatic),31,-
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,-,MESA,AZ,85206,Maricopa,(480) 567-0350,9,Spinal cord injury (traumatic),Less than 11,1
033037,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST V,5652 EAST BASELINE ROAD,-,MESA,AZ,85206,Maricopa,(480) 567-0350,9,Stroke,249,-
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,-,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,9,All other conditions,185,-
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,-,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,9,Brain disease or condition (non-traumatic),67,-
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,-,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,9,Brain injury (traumatic),62,-
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,-,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,9,Hip or femur fracture,143,-
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,-,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,9,"Hip or knee replacement, amputation or other bone or joint condition",141,-
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,-,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,9,Nervous system disorder (excluding stroke),75,-
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,-,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,9,Spinal cord disease or condition (non-traumatic),23,-
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,-,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,9,Spinal cord injury (traumatic),Less than 11,1
033038,"GLOBALREHAB - SCOTTSDALE, LLC",8850 EAST PIMA CENTER PARKWAY,-,SCOTTSDALE,AZ,85258,Maricopa,(717) 975-4503,9,Stroke,214,-
033039,PAM HEALTH REHABILITATION HOSPITAL OF SURPRISE,13060 WEST BELL ROAD,-,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,9,All other conditions,70,-
033039,PAM HEALTH REHABILITATION HOSPITAL OF SURPRISE,13060 WEST BELL ROAD,-,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,9,Brain disease or condition (non-traumatic),34,-
033039,PAM HEALTH REHABILITATION HOSPITAL OF SURPRISE,13060 WEST BELL ROAD,-,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,9,Brain injury (traumatic),37,-
033039,PAM HEALTH REHABILITATION HOSPITAL OF SURPRISE,13060 WEST BELL ROAD,-,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,9,Hip or femur fracture,53,-
033039,PAM HEALTH REHABILITATION HOSPITAL OF SURPRISE,13060 WEST BELL ROAD,-,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,9,"Hip or knee replacement, amputation or other bone or joint condition",124,-
033039,PAM HEALTH REHABILITATION HOSPITAL OF SURPRISE,13060 WEST BELL ROAD,-,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,9,Nervous system disorder (excluding stroke),204,-
033039,PAM HEALTH REHABILITATION HOSPITAL OF SURPRISE,13060 WEST BELL ROAD,-,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,9,Spinal cord disease or condition (non-traumatic),13,-
033039,PAM HEALTH REHABILITATION HOSPITAL OF SURPRISE,13060 WEST BELL ROAD,-,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,9,Spinal cord injury (traumatic),Less than 11,1
033039,PAM HEALTH REHABILITATION HOSPITAL OF SURPRISE,13060 WEST BELL ROAD,-,SURPRISE,AZ,85378,Maricopa,(623) 499-9100,9,Stroke,145,-
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,-,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,9,All other conditions,231,-
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,-,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,9,Brain disease or condition (non-traumatic),105,-
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,-,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,9,Brain injury (traumatic),77,-
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,-,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,9,Hip or femur fracture,183,-
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,-,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,9,"Hip or knee replacement, amputation or other bone or joint condition",212,-
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,-,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,9,Nervous system disorder (excluding stroke),108,-
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,-,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,9,Spinal cord disease or condition (non-traumatic),36,-
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,-,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,9,Spinal cord injury (traumatic),Less than 11,1
033040,DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL,1515 WEST CHANDLER BOULEVARD,-,CHANDLER,AZ,85224,Maricopa,(602) 594-5400,9,Stroke,209,-
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,-,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,9,All other conditions,72,-
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,-,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,9,Brain disease or condition (non-traumatic),32,-
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,-,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,9,Brain injury (traumatic),44,-
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,-,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,9,Hip or femur fracture,90,-
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,-,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,9,"Hip or knee replacement, amputation or other bone or joint condition",121,-
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,-,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,9,Nervous system disorder (excluding stroke),46,-
033041,REHABILITATION HOSPITAL OF NORTHERN ARIZONA,1851 NORTH GEMINI DRIVE,-,FLAGSTAFF,AZ,86001,Coconino,(928) 774-7070,9,Spinal cord disease or condition (non-traumatic),33,-
